ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,Location Category Description,Grades,Grades Final,Open Date,Status Description,Building Code,Primary Address,City,State Code,Zip,Borough Block Lot,Census Tract,Community District,Council District,NTA,NTA_Name,Principal Name,Principal Title,Principal Phone Number,Fax Number,Geographical District Code,Administrative District Code,Administrative District Location Code,Administrative District Name,Superintendent,Superintendent Title,Superintendent Location Code,Community School Sup Name,HighSchool Network Location Code,HighSchool Network Name,HighSchool Network Superintendent,Executive Superintendent Location code,Executive Superintendent Name,Executive Superintendent Title,BCO Location Code,BCO Location Name,BCO Executive Director,BCO Executive Director Title
18K219,K219,P.S. 219 Kennedy-King,3.318E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1927,Open,K219,1060 CLARKSON AVENUE,BROOKLYN,NY,11212,3046480001,88600,317,41,BK96,Rugby-Remsen Village,WINSOME SMITH,Principal,929-397-9566,949-397-9565,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K233,K233,P.S. 233 Langston Hughes,3.318E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1930,Open,K233,9301 AVENUE B,BROOKLYN,NY,11236,3047530001,93000,317,42,BK96,Rugby-Remsen Village,DENEAN STEPHENS,Principal,718-346-8103,718-345-3078,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K235,K235,P.S. 235 Janice Marie Knight School,3.318E+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul 1 1930,Open,K235,525 LENOX ROAD,BROOKLYN,NY,11203,3048440001,81400,317,41,BK91,East Flatbush-Farragut,Laurence Lord,Principal,718-773-4869,718-773-0048,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K244,K244,P.S. 244 Richard R. Green,3.318E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1939,Open,K244,5404 TILDEN AVENUE,BROOKLYN,NY,11203,3047390001,94600,317,45,BK96,Rugby-Remsen Village,Deon Edwards,Principal,718-346-6240,718-345-3083,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K268,K268,P.S. 268 Emma Lazarus,3.318E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1953,Open,K268,133 EAST 53 STREET,BROOKLYN,NY,11203,3046230028,86600,317,41,BK96,Rugby-Remsen Village,Rick Romain,I.A. Principal,718-773-5332,718-493-7448,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K272,K272,P.S. 272 Curtis Estabrook,3.318E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1957,Open,K272,101-24 SEAVIEW AVENUE,BROOKLYN,NY,11236,3083290250,103400,318,46,BK50,Canarsie,DAKOTA KEYES,Principal,929-437-5000,929-437-5009,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K276,K276,P.S. 276 Louis Marshall,3.318E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1964,Open,K276,1070 EAST 83 STREET,BROOKLYN,NY,11236,3080340001,99600,318,46,BK50,Canarsie,Yasmine Fidelia,Principal,718-241-5757,718-241-5560,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K279,K279,P.S. 279 Herman Schreiber,3.318E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1959,Open,K279,1070 EAST 104 STREET,BROOKLYN,NY,11236,3082300001,98600,318,46,BK50,Canarsie,LORENZO CHAMBERS,Principal,718-444-4316,718-241-5581,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K285,K285,I.S. 285 Meyer Levin,3.318E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1954,Open,K285,5909 BEVERLY ROAD,BROOKLYN,NY,11203,3047440001,93600,317,45,BK96,Rugby-Remsen Village,George Patterson,Principal,718-451-2200,718-228-4118,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K366,K366,The Science And Medicine Middle School,3.318E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2009,Open,K366,965 EAST 107TH STREET,BROOKLYN,NY,11236,3082150012,98400,318,46,BK50,Canarsie,DENNIS HERRING JR,Principal,718-688-6400,718-688-6401,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K563,K563,It Takes a Village Academy,3.318E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K415,5800 TILDEN AVENUE,BROOKLYN,NY,11203,3047420001,93600,317,45,BK96,Rugby-Remsen Village,Angelo Marra,Principal,718-629-2307,718-629-6162,18,18,HS06,NA,"PRAYOR, MICHAEL",HS Superintendent,HS06,NA,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K566,K566,Brooklyn Community High School for Excellence and Equity,3.318E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,3079980005,95000,318,46,BK50,Canarsie,LOUIS GARCIA,Principal,718-968-4200,718-444-5419,18,18,HS06,NA,"PRAYOR, MICHAEL",HS Superintendent,HS06,NA,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K567,K567,Brooklyn Theatre Arts High School,3.318E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,3079980005,95000,318,46,BK50,Canarsie,DAVID WARD,Principal,718-968-1072,718-968-1065,18,18,HS06,NA,"PRAYOR, MICHAEL",HS Superintendent,HS06,NA,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K569,K569,Kurt Hahn Expeditionary Learning School,3.318E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K415,5800 TILDEN AVENUE,BROOKLYN,NY,11203,3047420001,93600,317,45,BK96,Rugby-Remsen Village,Veronica Coleman Xavier,Principal,718-629-1204,718-629-1076,18,18,HS12,NA,"Cheng, Alan",HS Superintendent,HS12,NA,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
18K576,K576,Victory Collegiate High School,3.318E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,3079980005,95000,318,46,BK50,Canarsie,Claubentz Dieujuste,Principal,718-968-1530,718-968-1526,18,18,HS06,NA,"PRAYOR, MICHAEL",HS Superintendent,HS06,NA,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K578,K578,Brooklyn Bridge Academy,3.318E+11,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2007,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,3079980005,95000,318,46,BK50,Canarsie,Max Jean Paul,Principal,718-968-1689,718-968-1678,18,18,HS10,NA,"ROTONDO, PAUL",HS Superintendent,HS10,NA,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",SS09,"LISANTE, TIM",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
18K581,K581,"The Middle School of Media, Law and Fine Arts",3.318E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2007,Open,K232,905 WINTHROP STREET,BROOKLYN,NY,11203,3046060025,88000,317,41,BK60,Prospect Lefferts Gardens-Wingate,JAMEELA HORTON,Principal,718-773-3059,718-773-3827,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K588,K588,Middle School for Art and Philosophy,3.318E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2007,Open,K252,1084 LENOX ROAD,BROOKLYN,NY,11212,3046690037,88600,317,41,BK96,Rugby-Remsen Village,CHRISTOPHE PADMORE,Principal,718-342-7563,718-342-8131,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K617,K617,High School for Innovation in Advertising and Media,3.318E+11,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,3082220001,99000,318,46,BK50,Canarsie,ADALEZA MICHELENA,Principal,718-290-8760,718-290-8766,18,18,HS07,NA,"CINTRON, RICHARD",HS Superintendent,HS07,NA,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",SS02,"DUNN, RECY",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
18K629,K629,Cultural Academy for the Arts and Sciences,3.318E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K415,5800 TILDEN AVENUE,BROOKLYN,NY,11203,3047420001,93600,317,45,BK96,Rugby-Remsen Village,Sanatha Alexis,Principal,718-968-6630,718-968-6635,18,18,HS06,NA,"PRAYOR, MICHAEL",HS Superintendent,HS06,NA,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K633,K633,High School for Medical Professions,3.318E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,3082220001,99000,318,46,BK50,Canarsie,Pauline Obrien,Principal,718-290-8700,718-290-8705,18,18,HS06,NA,"PRAYOR, MICHAEL",HS Superintendent,HS06,NA,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K635,K635,Olympus Academy,3.318E+11,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul 1 2008,Open,K242,755 EAST 100 STREET,BROOKLYN,NY,11236,3081880001,974,318,46,BK50,Canarsie,Bruce Gonzales,Principal,718-272-1926,718-272-5713,19,18,HS10,NA,"ROTONDO, PAUL",HS Superintendent,HS10,NA,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",SS09,"LISANTE, TIM",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
18K637,K637,Academy for Conservation and the Environment,3.318E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K515,6565 FLATLANDS AVENUE,BROOKLYN,NY,11236,3079980005,95000,318,46,BK50,Canarsie,Eugene Mazzola,Principal,718-968-4101,718-968-4296,18,18,HS06,NA,"PRAYOR, MICHAEL",HS Superintendent,HS06,NA,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K642,K642,Urban Action Academy,3.318E+11,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2008,Open,K500,1600 ROCKAWAY PARKWAY,BROOKLYN,NY,11236,3082220001,99000,318,46,BK50,Canarsie,Fareeda Garcia,Principal,718-290-8720,718-290-8721,18,18,HS06,NA,"PRAYOR, MICHAEL",HS Superintendent,HS06,NA,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
18K673,K673,East Brooklyn Community High School,3.318E+11,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul 1 2009,Open,K860,9517 KINGS HIGHWAY,BROOKLYN,NY,11212,3046500015,88600,317,41,BK96,Rugby-Remsen Village,PATRICK MCGILLICUDDY,Principal,718-927-6880,718-927-6885,18,18,HS10,NA,"ROTONDO, PAUL",HS Superintendent,HS10,NA,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",SS09,"LISANTE, TIM",Executive Superintendent,AFSA,Affinity Schools NYCDOE Citywide Office,Carolyne Quintana,FSC Executive Director
18K763,K763,Brooklyn Science and Engineering Academy,3.318E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 2014,Open,K244,5404 TILDEN AVENUE,BROOKLYN,NY,11203,3047390001,94600,317,45,BK96,Rugby-Remsen Village,ANGELA DEFILIPPIS,Principal,718-240-3790,718-240-3791,18,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",CSD Superintendent,K818,"WILKINS, BEVERLY",NA,NA,NA,SS03,"FREEMAN, BARBARA",Executive Superintendent,KFSS,Brooklyn South NYCDOE Borough Office,Mauriciere de Govia,FSC Executive Director
19K007,K007,P.S. 007 Abraham Lincoln,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1999,Open,K007,858 JAMAICA AVENUE,BROOKLYN,NY,11208,3041060039,118201,305,37,BK83,Cypress Hills-City Line,Carolyn Noel,Principal,718-647-3600,718-827-4004,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K013,K013,P.S. 013 Roberto Clemente,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1975,Open,K013,557 PENNSYLVANIA AVENUE,BROOKLYN,NY,11207,3038230001,112600,305,42,BK85,East New York (Pennsylvania Ave),Maxine Cameron,Principal,718-498-3717,718-345-2396,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K065,K065,P.S. 065,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1873,Open,K798,696 JAMAICA AVENUE,BROOKLYN,NY,11208,3041020019,117601,305,37,BK83,Cypress Hills-City Line,DAYSI GARCIA,Principal,718-235-2223,718-235-2033,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K089,K089,P.S. 089 Cypress Hills,3.319E+11,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Sep 1 1997,Open,K814,265 WARWICK STREET,BROOKLYN,NY,11207,3039520047,117000,305,37,BK82,East New York,IRENE LEON,Principal,718-964-1180,718-964-1185,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K108,K108,P.S. 108 Sal Abbracciamento,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1895,Open,K108,200 LINWOOD STREET,BROOKLYN,NY,11208,3039260045,117202,305,37,BK83,Cypress Hills-City Line,CONSTANCE HAHN,Principal,718-277-7010,718-827-4137,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K149,K149,P.S. 149 Danny Kaye,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1906,Open,K149,700 SUTTER AVENUE,BROOKLYN,NY,11207,3037740016,115800,305,42,BK85,East New York (Pennsylvania Ave),YVETTE DONALD,Principal,718-688-7620,718-345-8118,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K158,K158,P.S. 158 Warwick,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1909,Open,K158,400 ASHFORD STREET,BROOKLYN,NY,11207,3040150001,115000,305,37,BK82,East New York,LATISHIA TOWLES,Principal,718-277-6116,718-827-4300,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K159,K159,P.S. 159 Isaac Pitkin,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1908,Open,K159,2781 PITKIN AVENUE,BROOKLYN,NY,11208,3042160001,120000,305,42,BK82,East New York,MONICA DUNCAN,Principal,718-277-4828,718-827-4531,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K171,K171,I.S. 171 Abraham Lincoln,3.319E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1912,Open,K171,528 RIDGEWOOD AVENUE,BROOKLYN,NY,11208,3041340020,118400,305,37,BK83,Cypress Hills-City Line,Indira Mota,Principal,718-647-0111,718-827-5834,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K190,K190,P.S. 190 Sheffield,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1924,Open,K190,590 SHEFFIELD AVENUE,BROOKLYN,NY,11207,3038380018,112800,305,42,BK85,East New York (Pennsylvania Ave),STEPHAUN HILL,Principal,718-346-8780,718-345-8765,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K202,K202,P.S. 202 Ernest S. Jenkyns,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1925,Open,K202,982 HEGEMAN AVENUE,BROOKLYN,NY,11208,3044770001,111600,305,42,BK82,East New York,Ronald James Jr,I.A. Principal,718-649-7880,718-927-2173,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K213,K213,P.S. 213 New Lots,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1939,Open,K213,580 HEGEMAN AVENUE,BROOKLYN,NY,11207,3043240001,110400,305,42,BK82,East New York,Stanley Moise,Principal,718-257-4034,718-272-3446,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K214,K214,P.S. 214 Michael Friedsam,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1925,Open,K214,2944 PITKIN AVENUE,BROOKLYN,NY,11208,3042430001,120200,305,37,BK83,Cypress Hills-City Line,Sharon Mahabir,Principal,718-647-1740,718-827-5838,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K218,K218,J.H.S. 218 James P. Sinnott,3.319E+11,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul 1 1964,Open,K218,370 FOUNTAIN AVENUE,BROOKLYN,NY,11208,3042780001,111800,305,42,BK82,East New York,Lisa ann Hermann,I.A. Principal,718-647-9050,718-827-5839,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K224,K224,P.S. 224 Hale A. Woodruff,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul 1 1930,Open,K224,757 WORTMAN AVENUE,BROOKLYN,NY,11208,3045290133,122000,305,42,BK82,East New York,Rochelle Hinds,Principal,718-235-3600,718-827-5840,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
19K273,K273,P.S. 273 Wortman,3.319E+11,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul 1 1952,Open,K273,923 JEROME STREET,BROOKLYN,NY,11207,3044010001,107800,305,42,BK82,East New York,MELESSA AVERY,Principal,718-649-5739,718-927-2230,19,19,K819,COMMUNITY SCHOOL DISTRICT 19,THOMAS MCBRYDE JR,CSD Superintendent,K819,THOMAS MCBRYDE JR,NA,NA,NA,SS01,"WATTS, KAREN",Executive Superintendent,KFSN,Brooklyn North NYCDOE Borough Office,DENITA KELLMAN DAVILAR,FSC Executive Director
